frame_index,frame_label,previous_frame_label,interface_event_count,"events(interface_type,event_type,atom_i,atom_j,group_i,group_j,symbol_i,symbol_j,pair,distance_broken,distance_formed)"
4893,set_002__step_00244700,set_002__step_00244650,5,"{water-surface,formed,8,994,surface,water,Zn,O,O-Zn,,2.097519} {water-surface,formed,233,1048,surface,water,Zn,O,O-Zn,,2.067257} {water-surface,broken,173,988,surface,water,Zn,O,O-Zn,2.092438,} {water-surface,broken,813,991,surface,water,Zn,O,O-Zn,1.868086,} {water-surface,broken,894,1056,surface,water,O,H,H-O,1.129132,}"
4894,set_002__step_00244750,set_002__step_00244700,10,"{water-surface,formed,173,988,surface,water,Zn,O,O-Zn,,1.798087} {water-surface,formed,473,1021,surface,water,Zn,O,O-Zn,,1.927541} {water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,2.184259} {water-surface,formed,894,1056,surface,water,O,H,H-O,,1.183651} {water-surface,broken,93,1012,surface,water,Zn,O,O-Zn,2.140467,} {water-surface,broken,108,994,surface,water,Zn,O,O-Zn,2.000095,} {water-surface,broken,233,1048,surface,water,Zn,O,O-Zn,2.067257,} {water-surface,broken,353,1000,surface,water,Zn,O,O-Zn,1.995213,} {water-surface,broken,450,1021,surface,water,Zn,O,O-Zn,1.921957,} {water-surface,broken,614,1041,surface,water,O,H,H-O,1.227327,}"
4895,set_002__step_00244800,set_002__step_00244750,8,"{water-surface,formed,88,997,surface,water,Zn,O,O-Zn,,2.118614} {water-surface,formed,353,1000,surface,water,Zn,O,O-Zn,,2.166790} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.168456} {water-surface,formed,813,991,surface,water,Zn,O,O-Zn,,2.092286} {water-surface,broken,114,1032,surface,water,O,H,H-O,1.140189,} {water-surface,broken,388,1045,surface,water,Zn,O,O-Zn,2.109218,} {water-surface,broken,888,1039,surface,water,Zn,O,O-Zn,2.012214,} {water-surface,broken,894,1056,surface,water,O,H,H-O,1.183651,}"
4896,set_002__step_00244850,set_002__step_00244800,6,"{water-surface,formed,93,1012,surface,water,Zn,O,O-Zn,,2.056669} {water-surface,formed,388,1045,surface,water,Zn,O,O-Zn,,2.189582} {organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,2.239201} {water-surface,formed,894,1056,surface,water,O,H,H-O,,1.218376} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,2.132651,} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,2.031349,}"
4897,set_002__step_00244900,set_002__step_00244850,2,"{water-surface,formed,453,1021,surface,water,Zn,O,O-Zn,,1.844010} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,2.157245,}"
4898,set_002__step_00244950,set_002__step_00244900,8,"{water-surface,formed,828,1018,surface,water,Zn,O,O-Zn,,2.014575} {water-surface,formed,888,1039,surface,water,Zn,O,O-Zn,,2.086759} {water-surface,broken,8,994,surface,water,Zn,O,O-Zn,1.864114,} {water-surface,broken,93,1012,surface,water,Zn,O,O-Zn,1.996517,} {water-surface,broken,133,1015,surface,water,Zn,O,O-Zn,2.178229,} {water-surface,broken,353,1000,surface,water,Zn,O,O-Zn,1.997363,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.052670,} {water-surface,broken,894,1056,surface,water,O,H,H-O,1.072901,}"
4899,set_002__step_00245000,set_002__step_00244950,6,"{water-surface,formed,8,994,surface,water,Zn,O,O-Zn,,2.112709} {water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,2.034518} {water-surface,formed,133,1015,surface,water,Zn,O,O-Zn,,2.198856} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.008357} {water-surface,broken,88,997,surface,water,Zn,O,O-Zn,2.013663,} {water-surface,broken,453,1021,surface,water,Zn,O,O-Zn,2.046803,}"
4900,set_002__step_00245050,set_002__step_00245000,8,"{water-surface,formed,88,997,surface,water,Zn,O,O-Zn,,2.144279} {water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,2.134906} {water-surface,formed,353,1000,surface,water,Zn,O,O-Zn,,2.178483} {water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,1.894517} {water-surface,formed,614,1041,surface,water,O,H,H-O,,1.110407} {water-surface,broken,753,991,surface,water,Zn,O,O-Zn,2.122137,} {water-surface,broken,813,991,surface,water,Zn,O,O-Zn,1.875277,} {water-surface,broken,828,1018,surface,water,Zn,O,O-Zn,2.169973,}"
4901,set_002__step_00245100,set_002__step_00245050,4,"{water-surface,formed,753,991,surface,water,Zn,O,O-Zn,,2.054621} {water-surface,broken,108,994,surface,water,Zn,O,O-Zn,1.984603,} {water-surface,broken,388,1045,surface,water,Zn,O,O-Zn,2.181055,} {water-surface,broken,614,1041,surface,water,O,H,H-O,1.110407,}"
4902,set_002__step_00245150,set_002__step_00245100,7,"{water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,2.107626} {water-surface,formed,614,1041,surface,water,O,H,H-O,,1.148135} {water-surface,formed,894,1056,surface,water,O,H,H-O,,1.182816} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,2.143776,} {water-surface,broken,333,1000,surface,water,Zn,O,O-Zn,1.992675,} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,1.979815,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,2.076990,}"
4903,set_002__step_00245200,set_002__step_00245150,7,"{water-surface,formed,93,1012,surface,water,Zn,O,O-Zn,,2.119428} {water-surface,formed,388,1045,surface,water,Zn,O,O-Zn,,2.045200} {water-surface,formed,453,1021,surface,water,Zn,O,O-Zn,,1.839229} {water-surface,formed,813,991,surface,water,Zn,O,O-Zn,,2.180500} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.134021} {water-surface,broken,88,997,surface,water,Zn,O,O-Zn,2.008238,} {organic-surface,broken,793,969,surface,organic,Zn,O,O-Zn,2.157035,}"
4904,set_002__step_00245250,set_002__step_00245200,7,"{water-surface,formed,114,1032,surface,water,O,H,H-O,,1.038228} {water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,1.993612} {water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,1.934611} {organic-surface,formed,793,969,surface,organic,Zn,O,O-Zn,,1.889216} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.059975,} {water-surface,broken,459,1026,surface,water,O,H,H-O,1.060280,} {organic-surface,broken,853,967,surface,organic,Zn,C,C-Zn,2.170785,}"
4905,set_002__step_00245300,set_002__step_00245250,7,"{water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,2.102774} {water-surface,formed,828,1018,surface,water,Zn,O,O-Zn,,2.186529} {water-surface,broken,8,994,surface,water,Zn,O,O-Zn,2.123105,} {water-surface,broken,453,1021,surface,water,Zn,O,O-Zn,2.040702,} {water-surface,broken,733,1024,surface,water,Zn,O,O-Zn,2.022868,} {water-surface,broken,753,991,surface,water,Zn,O,O-Zn,2.081604,} {water-surface,broken,894,1056,surface,water,O,H,H-O,1.211068,}"
4906,set_002__step_00245350,set_002__step_00245300,7,"{water-surface,formed,333,1000,surface,water,Zn,O,O-Zn,,2.177068} {organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,2.271048} {water-surface,formed,894,1056,surface,water,O,H,H-O,,0.995446} {water-surface,broken,388,1045,surface,water,Zn,O,O-Zn,2.050428,} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,1.971409,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,2.167847,} {water-surface,broken,939,992,surface,water,O,H,H-O,1.040416,}"
4907,set_002__step_00245400,set_002__step_00245350,6,"{water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.131631} {water-surface,formed,453,1021,surface,water,Zn,O,O-Zn,,2.001375} {water-surface,formed,733,1024,surface,water,Zn,O,O-Zn,,2.196030} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.055910} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,1.845897,} {organic-surface,broken,853,967,surface,organic,Zn,C,C-Zn,2.271048,}"
4908,set_002__step_00245450,set_002__step_00245400,6,"{water-surface,formed,88,997,surface,water,Zn,O,O-Zn,,1.994698} {water-surface,formed,753,991,surface,water,Zn,O,O-Zn,,2.178284} {organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,2.103357} {water-surface,broken,253,1036,surface,water,Zn,O,O-Zn,1.986487,} {water-surface,broken,473,1021,surface,water,Zn,O,O-Zn,2.094496,} {water-surface,broken,828,1018,surface,water,Zn,O,O-Zn,2.168416,}"
4909,set_002__step_00245500,set_002__step_00245450,9,"{water-surface,formed,8,994,surface,water,Zn,O,O-Zn,,2.138556} {water-surface,formed,388,1045,surface,water,Zn,O,O-Zn,,2.058189} {water-surface,formed,459,1026,surface,water,O,H,H-O,,1.069304} {water-surface,formed,554,1040,surface,water,O,H,H-O,,0.995921} {water-surface,formed,593,1033,surface,water,Zn,O,O-Zn,,1.927046} {water-surface,broken,173,988,surface,water,Zn,O,O-Zn,1.954821,} {water-surface,broken,333,1000,surface,water,Zn,O,O-Zn,2.171036,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,1.802619,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,1.782892,}"
4910,set_002__step_00245550,set_002__step_00245500,9,"{water-surface,formed,173,988,surface,water,Zn,O,O-Zn,,2.071810} {water-surface,formed,828,1018,surface,water,Zn,O,O-Zn,,1.896349} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.185652} {water-surface,broken,88,997,surface,water,Zn,O,O-Zn,1.986063,} {water-surface,broken,108,994,surface,water,Zn,O,O-Zn,2.192420,} {water-surface,broken,614,1041,surface,water,O,H,H-O,1.125348,} {water-surface,broken,733,1024,surface,water,Zn,O,O-Zn,2.073546,} {organic-surface,broken,853,967,surface,organic,Zn,C,C-Zn,2.165973,} {water-surface,broken,894,1056,surface,water,O,H,H-O,1.094726,}"
4911,set_002__step_00245600,set_002__step_00245550,9,"{water-surface,formed,88,997,surface,water,Zn,O,O-Zn,,2.143043} {water-surface,formed,333,1000,surface,water,Zn,O,O-Zn,,1.988297} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.140837} {water-surface,formed,488,1009,surface,water,Zn,O,O-Zn,,2.169602} {water-surface,formed,733,1024,surface,water,Zn,O,O-Zn,,1.984852} {organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,2.089794} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,2.186286,} {water-surface,broken,593,1033,surface,water,Zn,O,O-Zn,2.026664,} {water-surface,broken,859,1038,surface,water,O,H,H-O,1.201343,}"
4912,set_002__step_00245650,set_002__step_00245600,5,"{water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,2.150945} {water-surface,formed,253,1036,surface,water,Zn,O,O-Zn,,2.158195} {water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.117371} {water-surface,broken,753,991,surface,water,Zn,O,O-Zn,2.126037,} {water-surface,broken,888,1039,surface,water,Zn,O,O-Zn,2.055936,}"
4913,set_002__step_00245700,set_002__step_00245650,8,"{water-surface,formed,608,1042,surface,water,Zn,O,O-Zn,,1.810838} {water-surface,formed,753,991,surface,water,Zn,O,O-Zn,,2.124059} {water-surface,formed,950,1051,surface,water,Zn,O,O-Zn,,2.091309} {water-surface,broken,133,1015,surface,water,Zn,O,O-Zn,1.923330,} {water-surface,broken,173,988,surface,water,Zn,O,O-Zn,2.128989,} {water-surface,broken,188,997,surface,water,Zn,O,O-Zn,2.030162,} {water-surface,broken,813,991,surface,water,Zn,O,O-Zn,2.109936,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,2.173440,}"
4914,set_002__step_00245750,set_002__step_00245700,12,"{water-surface,formed,173,988,surface,water,Zn,O,O-Zn,,2.177789} {water-surface,formed,188,997,surface,water,Zn,O,O-Zn,,2.110294} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,1.793739} {water-surface,formed,813,991,surface,water,Zn,O,O-Zn,,2.067190} {water-surface,formed,888,1039,surface,water,Zn,O,O-Zn,,2.087613} {water-surface,broken,93,1012,surface,water,Zn,O,O-Zn,2.180736,} {water-surface,broken,114,1032,surface,water,O,H,H-O,1.001517,} {water-surface,broken,253,1036,surface,water,Zn,O,O-Zn,2.143804,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.125216,} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,2.129613,} {water-surface,broken,488,1009,surface,water,Zn,O,O-Zn,2.192794,} {water-surface,broken,608,1042,surface,water,Zn,O,O-Zn,1.810838,}"
4915,set_002__step_00245800,set_002__step_00245750,9,"{water-surface,formed,93,1012,surface,water,Zn,O,O-Zn,,2.120435} {water-surface,formed,133,1015,surface,water,Zn,O,O-Zn,,1.662862} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.033569} {water-surface,formed,488,1003,surface,water,Zn,O,O-Zn,,2.071740} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.144349} {water-surface,broken,88,997,surface,water,Zn,O,O-Zn,2.076191,} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,2.161390,} {water-surface,broken,353,1000,surface,water,Zn,O,O-Zn,2.182418,} {water-surface,broken,950,1051,surface,water,Zn,O,O-Zn,2.113621,}"
4916,set_002__step_00245850,set_002__step_00245800,6,"{water-surface,formed,353,1000,surface,water,Zn,O,O-Zn,,2.075899} {water-surface,formed,859,1038,surface,water,O,H,H-O,,1.026581} {water-surface,broken,133,1015,surface,water,Zn,O,O-Zn,1.662862,} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,2.134423,} {water-surface,broken,459,1026,surface,water,O,H,H-O,1.162351,} {water-surface,broken,733,1024,surface,water,Zn,O,O-Zn,2.030106,}"
4917,set_002__step_00245900,set_002__step_00245850,10,"{water-surface,formed,114,1032,surface,water,O,H,H-O,,1.136601} {water-surface,formed,459,1026,surface,water,O,H,H-O,,1.048413} {water-surface,formed,733,1024,surface,water,Zn,O,O-Zn,,2.015031} {water-surface,broken,333,1000,surface,water,Zn,O,O-Zn,2.053186,} {water-surface,broken,388,1045,surface,water,Zn,O,O-Zn,2.173110,} {water-surface,broken,488,1003,surface,water,Zn,O,O-Zn,2.055320,} {water-surface,broken,554,1040,surface,water,O,H,H-O,1.066876,} {organic-surface,broken,793,969,surface,organic,Zn,O,O-Zn,2.056206,} {water-surface,broken,859,1038,surface,water,O,H,H-O,1.026581,} {water-surface,broken,888,1039,surface,water,Zn,O,O-Zn,2.163256,}"
4918,set_002__step_00245950,set_002__step_00245900,10,"{water-surface,formed,133,1015,surface,water,Zn,O,O-Zn,,1.887103} {water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,2.043160} {water-surface,formed,388,1045,surface,water,Zn,O,O-Zn,,2.129932} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.075498} {water-surface,formed,888,1039,surface,water,Zn,O,O-Zn,,2.146102} {water-surface,broken,93,1012,surface,water,Zn,O,O-Zn,2.170713,} {water-surface,broken,114,1032,surface,water,O,H,H-O,1.136601,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,1.976010,} {water-surface,broken,828,1018,surface,water,Zn,O,O-Zn,1.911282,} {water-surface,broken,928,1054,surface,water,Zn,O,O-Zn,2.195678,}"
4919,set_002__step_00246000,set_002__step_00245950,5,"{water-surface,formed,93,1012,surface,water,Zn,O,O-Zn,,2.155461} {water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.021710} {water-surface,formed,488,1003,surface,water,Zn,O,O-Zn,,1.973751} {water-surface,formed,688,1006,surface,water,Zn,O,O-Zn,,2.073768} {water-surface,broken,108,994,surface,water,Zn,O,O-Zn,2.137543,}"
4920,set_002__step_00246050,set_002__step_00246000,10,"{water-surface,formed,88,997,surface,water,Zn,O,O-Zn,,2.074797} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.068940} {organic-surface,formed,793,969,surface,organic,Zn,O,O-Zn,,2.172388} {water-surface,formed,859,1038,surface,water,O,H,H-O,,1.080952} {water-surface,formed,950,1051,surface,water,Zn,O,O-Zn,,1.939438} {water-surface,broken,133,1015,surface,water,Zn,O,O-Zn,1.981296,} {water-surface,broken,148,1030,surface,water,Zn,O,O-Zn,2.060343,} {water-surface,broken,430,1015,surface,water,Zn,O,O-Zn,1.945955,} {water-surface,broken,459,1026,surface,water,O,H,H-O,1.129508,} {water-surface,broken,753,991,surface,water,Zn,O,O-Zn,2.136451,}"
4921,set_002__step_00246100,set_002__step_00246050,11,"{water-surface,formed,253,1036,surface,water,Zn,O,O-Zn,,2.144272} {water-surface,formed,333,1000,surface,water,Zn,O,O-Zn,,2.197958} {water-surface,formed,554,1040,surface,water,O,H,H-O,,0.952509} {water-surface,formed,828,1018,surface,water,Zn,O,O-Zn,,1.958839} {water-surface,formed,928,1054,surface,water,Zn,O,O-Zn,,2.055103} {water-surface,broken,388,1045,surface,water,Zn,O,O-Zn,2.114445,} {water-surface,broken,410,1015,surface,water,Zn,O,O-Zn,1.948855,} {water-surface,broken,488,1003,surface,water,Zn,O,O-Zn,1.930216,} {water-surface,broken,688,1006,surface,water,Zn,O,O-Zn,1.947862,} {water-surface,broken,788,1006,surface,water,Zn,O,O-Zn,2.084846,} {water-surface,broken,859,1038,surface,water,O,H,H-O,1.080952,}"
4922,set_002__step_00246150,set_002__step_00246100,8,"{water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,2.176026} {water-surface,formed,133,1015,surface,water,Zn,O,O-Zn,,1.881113} {water-surface,formed,393,1021,surface,water,Zn,O,O-Zn,,1.747056} {water-surface,formed,459,1026,surface,water,O,H,H-O,,1.160158} {water-surface,formed,788,1006,surface,water,Zn,O,O-Zn,,2.102529} {water-surface,formed,894,1056,surface,water,O,H,H-O,,1.022486} {water-surface,broken,333,1000,surface,water,Zn,O,O-Zn,2.197958,} {water-surface,broken,950,1051,surface,water,Zn,O,O-Zn,2.183080,}"
4923,set_002__step_00246200,set_002__step_00246150,10,"{water-surface,formed,388,1045,surface,water,Zn,O,O-Zn,,2.045815} {water-surface,formed,488,1003,surface,water,Zn,O,O-Zn,,2.060307} {water-surface,formed,588,1009,surface,water,Zn,O,O-Zn,,2.187506} {water-surface,formed,608,1042,surface,water,Zn,O,O-Zn,,1.989348} {water-surface,formed,688,1006,surface,water,Zn,O,O-Zn,,2.188960} {water-surface,formed,753,991,surface,water,Zn,O,O-Zn,,2.179842} {water-surface,broken,108,994,surface,water,Zn,O,O-Zn,2.176026,} {water-surface,broken,173,988,surface,water,Zn,O,O-Zn,2.168202,} {water-surface,broken,253,1036,surface,water,Zn,O,O-Zn,1.939655,} {organic-surface,broken,853,967,surface,organic,Zn,C,C-Zn,2.197727,}"
4924,set_002__step_00246250,set_002__step_00246200,10,"{water-surface,formed,173,988,surface,water,Zn,O,O-Zn,,2.199208} {water-surface,formed,333,1000,surface,water,Zn,O,O-Zn,,2.187037} {water-surface,formed,410,1015,surface,water,Zn,O,O-Zn,,2.136208} {water-surface,formed,430,1015,surface,water,Zn,O,O-Zn,,2.048729} {water-surface,formed,614,1041,surface,water,O,H,H-O,,1.087430} {water-surface,formed,859,1038,surface,water,O,H,H-O,,1.043180} {water-surface,broken,133,1015,surface,water,Zn,O,O-Zn,2.016264,} {water-surface,broken,393,1021,surface,water,Zn,O,O-Zn,2.194637,} {water-surface,broken,508,1003,surface,water,Zn,O,O-Zn,1.903242,} {water-surface,broken,588,1009,surface,water,Zn,O,O-Zn,2.187506,}"
4925,set_002__step_00246300,set_002__step_00246250,5,"{water-surface,formed,108,994,surface,water,Zn,O,O-Zn,,1.925397} {water-surface,formed,950,1051,surface,water,Zn,O,O-Zn,,2.101311} {water-surface,broken,608,1042,surface,water,Zn,O,O-Zn,1.895798,} {water-surface,broken,753,991,surface,water,Zn,O,O-Zn,2.140503,} {water-surface,broken,788,1006,surface,water,Zn,O,O-Zn,2.107138,}"
4926,set_002__step_00246350,set_002__step_00246300,5,"{water-surface,formed,148,1030,surface,water,Zn,O,O-Zn,,2.158321} {water-surface,formed,508,1003,surface,water,Zn,O,O-Zn,,1.844590} {water-surface,formed,788,1006,surface,water,Zn,O,O-Zn,,2.115441} {water-surface,broken,333,1000,surface,water,Zn,O,O-Zn,2.044527,} {water-surface,broken,488,1003,surface,water,Zn,O,O-Zn,2.110515,}"
4927,set_002__step_00246400,set_002__step_00246350,6,"{water-surface,formed,114,1032,surface,water,O,H,H-O,,1.156153} {water-surface,formed,333,1000,surface,water,Zn,O,O-Zn,,2.114028} {organic-surface,formed,853,967,surface,organic,Zn,C,C-Zn,,2.078714} {water-surface,broken,8,994,surface,water,Zn,O,O-Zn,2.122332,} {water-surface,broken,353,1000,surface,water,Zn,O,O-Zn,2.083058,} {water-surface,broken,388,1045,surface,water,Zn,O,O-Zn,2.196071,}"
4928,set_002__step_00246450,set_002__step_00246400,4,"{water-surface,formed,353,1000,surface,water,Zn,O,O-Zn,,2.176779} {water-surface,formed,393,1021,surface,water,Zn,O,O-Zn,,2.136982} {water-surface,broken,88,997,surface,water,Zn,O,O-Zn,2.083210,} {water-surface,broken,788,1006,surface,water,Zn,O,O-Zn,2.019576,}"
4929,set_002__step_00246500,set_002__step_00246450,8,"{water-surface,formed,8,994,surface,water,Zn,O,O-Zn,,2.183835} {water-surface,formed,388,1045,surface,water,Zn,O,O-Zn,,1.986372} {water-surface,formed,488,1003,surface,water,Zn,O,O-Zn,,1.973151} {water-surface,formed,788,1006,surface,water,Zn,O,O-Zn,,2.174448} {water-surface,broken,333,1000,surface,water,Zn,O,O-Zn,1.902471,} {water-surface,broken,353,1000,surface,water,Zn,O,O-Zn,2.176779,} {water-surface,broken,453,1021,surface,water,Zn,O,O-Zn,2.076537,} {water-surface,broken,554,1040,surface,water,O,H,H-O,1.205320,}"
